no,table_name,direction,base,count,pps,dir_0_opackets,dir_0_ipackets,dir_1_opackets,dir_1_ipackets,dir_0_obytes,dir_0_ibytes,dir_1_obytes,dir_1_ibytes,dir_0_oerrors,dir_0_ierrors,dir_1_oerrors,dir_1_ierrors,lost_0,lost_1,elapsed
203,udp128b,both,0,1,1881450.688,56444648,52584875,56444648,56294451,11176040304,10411805250,7224914944,7205689728,0,0,0,0,150197,3859773,30.02801681
204,udp128b,both,0,1,1836654.243,55099004,52698929,55099004,55099004,10909602792,10434387942,7052672512,7052672512,0,0,0,0,0,2400075,30.02082014
205,udp128b,both,0,1,1836654.243,55099004,52708618,55099004,55098719,10909602792,10436306364,7052672512,7052636032,0,0,0,0,285,2390386,30.01823092
206,udp128b,both,0,1,1814256.021,54426958,53399387,54426958,54426958,10776537684,10573078626,6966650624,6966650624,0,0,0,0,0,1027571,30.02387095
207,udp128b,both,0,1,1814256.021,54426958,53613586,54426958,54426958,10776537684,10615490028,6966650624,6966650624,0,0,0,0,0,813372,30.03159881
208,udp128b,both,0,1,1803056.909,54092788,53944301,54092788,54092788,10710372024,10680971598,6923876864,6923876864,0,0,0,0,0,148487,30.020895
209,udp128b,both,0,1,1803056.909,54092788,53808242,54092788,54092788,10710372024,10654031916,6923876864,6923876864,0,0,0,0,0,284546,30.03213096
210,udp128b,both,0,1,1797457.354,53923005,53805250,53923005,53923005,10676754990,10653439500,6902144640,6902144640,0,0,0,0,0,117755,30.01790714
211,udp128b,both,0,1,1797457.354,53923005,53923005,53923005,53923005,10676754990,10676754990,6902144640,6902144640,0,0,0,0,0,0,30.03019905
212,udp128b,both,0,1,1800257.132,54007763,53974544,54007763,54007763,10693537074,10686959712,6912993664,6912993664,0,0,0,0,0,33219,30.01639318
213,udp128b,both,0,1,1800257.132,54007763,53991892,54007763,54007763,10693537074,10690394616,6912993664,6912993664,0,0,0,0,0,15871,30.02008581
214,udp128b,both,0,1,1798857.243,53965351,53856870,53965351,53965351,10685139498,10663660260,6907564928,6907564928,0,0,0,0,0,108481,30.02297902
215,udp128b,both,0,1,1798857.243,53965351,53937802,53965351,53965351,10685139498,10679684796,6907564928,6907564928,0,0,0,0,0,27549,30.01975417
216,udp128b,both,0,1,1798157.298,53945581,53924341,53945581,53945581,10681225038,10677019518,6905034368,6905034368,0,0,0,0,0,21240,30.01099491
217,udp128b,both,0,1,1798157.298,53945581,53923424,53945581,53945581,10681225038,10676837952,6905034368,6905034368,0,0,0,0,0,22157,30.01912594
218,udp128b,both,0,1,1797807.326,53934291,53892999,53934291,53934291,10678989618,10670813802,6903589248,6903589248,0,0,0,0,0,41292,30.0165391
219,udp128b,both,0,1,1797807.326,53934291,53928896,53934291,53934291,10678989618,10677921408,6903589248,6903589248,0,0,0,0,0,5395,30.0259161
220,udp256b,encap,0,1,3612716.763,0,57136009,108378946,0,0,18626338934,27745010176,0,0,0,0,0,0,51242937,30.02463007
221,udp256b,encap,0,1,3612716.763,0,57087871,108378946,0,0,18610645946,27745010176,0,0,0,0,0,0,51291075,30.02422714
222,udp256b,encap,0,1,1806358.382,0,54189473,54189473,0,0,17665768198,13872505088,0,0,0,0,0,0,0,30.02851105
223,udp256b,encap,0,1,2709537.572,0,57084509,81286346,0,0,18609549934,20809304576,0,0,0,0,0,0,24201837,30.01708913
224,udp256b,encap,0,1,2709537.572,0,57162682,81286346,0,0,18635034332,20809304576,0,0,0,0,0,0,24123664,30.02240896
225,udp256b,encap,0,1,2257947.977,0,55037450,67739512,0,0,17942208700,17341315072,0,0,0,0,0,0,12702062,30.02833009
226,udp256b,encap,0,1,2257947.977,0,56196200,67739512,0,0,18319961200,17341315072,0,0,0,0,0,0,11543312,30.01439595
227,udp256b,encap,0,1,2032153.179,0,56517503,60964760,0,0,18424705978,15606978560,0,0,0,0,0,0,4447257,30.02001286
228,udp256b,encap,0,1,2032153.179,0,56857587,60964760,0,0,18535573362,15606978560,0,0,0,0,0,0,4107173,30.02787495
229,udp256b,encap,0,1,1919255.78,0,56776960,57576504,0,0,18509288960,14739585024,0,0,0,0,0,0,799544,30.02377009
230,udp256b,encap,0,1,1919255.78,0,57028152,57576504,0,0,18591177552,14739585024,0,0,0,0,0,0,548352,30.01065707
231,udp256b,encap,0,1,1862807.081,0,55884639,55884639,0,0,18218392314,14306467584,0,0,0,0,0,0,0,30.02007699
232,udp256b,encap,0,1,1891031.431,0,56730444,56730444,0,0,18494124744,14522993664,0,0,0,0,0,0,0,30.02180099
233,udp256b,encap,0,1,1905143.605,0,57085400,57155096,0,0,18609840400,14631704576,0,0,0,0,0,0,69696,30.01992917
234,udp256b,encap,0,1,1905143.605,0,57106640,57155096,0,0,18616764640,14631704576,0,0,0,0,0,0,48456,30.0143559
235,udp256b,encap,0,1,1898087.518,0,56940516,56943551,0,0,18562608216,14577549056,0,0,0,0,0,0,3035,30.02007699
236,udp256b,encap,0,1,1898087.518,0,56942556,56943551,0,0,18563273256,14577549056,0,0,0,0,0,0,995,30.02028108
237,udp256b,encap,0,1,1894559.474,0,56836798,56836798,0,0,18528796148,14550220288,0,0,0,0,0,0,0,30.02655005
238,udp256b,encap,0,1,1896323.496,0,56890116,56890124,0,0,18546177816,14563871744,0,0,0,0,0,0,8,30.02594495
239,udp256b,encap,0,1,1896323.496,0,56889120,56890124,0,0,18545853120,14563871744,0,0,0,0,0,0,1004,30.01116419
240,udp256b,encap,0,1,1895441.485,0,56860903,56861880,0,0,18536654378,14556641280,0,0,0,0,0,0,977,30.02426195
241,udp256b,encap,0,1,1895441.485,0,56861880,56861880,0,0,18536972880,14556641280,0,0,0,0,0,0,0,30.016927
242,udp256b,encap,0,1,1895882.491,0,56874049,56877568,0,0,18540939974,14560657408,0,0,0,0,0,0,3519,30.01437593
243,udp256b,encap,0,1,1895882.491,0,56877568,56877568,0,0,18542087168,14560657408,0,0,0,0,0,0,0,30.02258396
244,udp256b,encap,0,1,1896102.993,0,56883845,56883845,0,0,18544133470,14562264320,0,0,0,0,0,0,0,30.02920699
245,udp256b,decap,0,1,3612716.763,108378946,0,0,61268042,35331536396,0,0,15684618752,0,0,0,0,47110904,0,30.02236605
246,udp256b,decap,0,1,3612716.763,108378946,0,0,61873988,35331536396,0,0,15839740928,0,0,0,0,46504958,0,30.022228
247,udp256b,decap,0,1,1806358.382,54189473,0,0,54189473,17665768198,0,0,13872505088,0,0,0,0,0,0,30.01936102
248,udp256b,decap,0,1,2709537.572,81286346,0,0,62201825,26499348796,0,0,15923667200,0,0,0,0,19084521,0,30.01483893
249,udp256b,decap,0,1,2709537.572,81286346,0,0,62153308,26499348796,0,0,15911246848,0,0,0,0,19133038,0,30.025419
250,udp256b,decap,0,1,2257947.977,67739512,0,0,61488330,22083080912,0,0,15741012480,0,0,0,0,6251182,0,30.01654792
251,udp256b,decap,0,1,2257947.977,67739512,0,0,62014930,22083080912,0,0,15875822080,0,0,0,0,5724582,0,30.02681684
252,udp256b,decap,0,1,2032153.179,60964760,0,0,60964760,19874511760,0,0,15606978560,0,0,0,0,0,0,30.02012992
253,udp256b,decap,0,1,2145050.578,64352114,0,0,62060106,20978789164,0,0,15887387136,0,0,0,0,2292008,0,30.02740097
254,udp256b,decap,0,1,2145050.578,64352114,0,0,62122788,20978789164,0,0,15903433728,0,0,0,0,2229326,0,30.02263093
255,udp256b,decap,0,1,2088601.879,62658328,0,0,61999230,20426614928,0,0,15871802880,0,0,0,0,659098,0,30.02247906
256,udp256b,decap,0,1,2088601.879,62658328,0,0,62019972,20426614928,0,0,15877112832,0,0,0,0,638356,0,30.02613688
257,udp256b,decap,0,1,2060377.529,61812914,0,0,60812740,20151009964,0,0,15568061440,0,0,0,0,1000174,0,30.02283788
258,udp256b,decap,0,1,2060377.529,61812914,0,0,61798244,20151009964,0,0,15820350464,0,0,0,0,14670,0,30.02357578
259,udp256b,decap,0,1,2046265.354,61389563,0,0,61389563,20012997538,0,0,15715728128,0,0,0,0,0,0,30.02605009
260,udp256b,decap,0,1,2053321.441,61598671,0,0,61598568,20081166746,0,0,15769233408,0,0,0,0,103,0,30.02529311
261,udp256b,decap,0,1,2053321.441,61598671,0,0,61596792,20081166746,0,0,15768778752,0,0,0,0,1879,0,30.02709508
262,udp256b,decap,0,1,2049793.398,61492105,0,0,61492105,20046426230,0,0,15741978880,0,0,0,0,0,0,30.01832008
263,udp256b,decap,0,1,2051557.42,61547179,0,0,61395911,20064380354,0,0,15717353216,0,0,0,0,151268,0,30.02525496
264,udp256b,decap,0,1,2051557.42,61547179,0,0,61540542,20064380354,0,0,15754378752,0,0,0,0,6637,0,30.02196288
265,udp256b,decap,0,1,2050675.409,61521466,0,0,61521466,20055997916,0,0,15749495296,0,0,0,0,0,0,30.00865006
266,udp256b,decap,0,1,2051116.414,61532483,0,0,61532483,20059589458,0,0,15752315648,0,0,0,0,0,0,30.01263404
267,udp256b,decap,0,1,2051336.917,61539830,0,0,61539830,20061984580,0,0,15754196480,0,0,0,0,0,0,30.02119708
268,udp256b,both,0,1,3612716.763,108378946,66387944,108378946,72125549,35331536396,21642469744,27745010176,18464140544,0,0,0,0,36253397,41991002,39.01654387
269,udp256b,both,0,1,3612716.763,108378946,66351901,108378946,72259913,35331536396,21630719726,27745010176,18498537728,0,0,0,0,36119033,42027045,39.03073788
270,udp256b,both,0,1,1806358.382,54189473,50862733,54189473,54189473,17665768198,16581250958,13872505088,13872505088,0,0,0,0,0,3326740,30.03150487
271,udp256b,both,0,1,1806358.382,54189473,51031798,54189473,54189473,17665768198,16636366148,13872505088,13872505088,0,0,0,0,0,3157675,30.01871109
272,udp256b,both,0,1,903179.1908,27095449,27095449,27095449,27095449,8833116374,8833116374,6936434944,6936434944,0,0,0,0,0,0,30.02568316
273,udp256b,both,0,1,1354768.786,40643173,40643173,40643173,40643173,13249674398,13249674398,10404652288,10404652288,0,0,0,0,0,0,30.02801514
274,udp256b,both,0,1,1580563.584,47416724,47416724,47416724,47416724,15457852024,15457852024,12138681344,12138681344,0,0,0,0,0,0,30.02826214
275,udp256b,both,0,1,1693460.983,50802965,50136809,50802965,50802965,16561766590,16344599734,13005559040,13005559040,0,0,0,0,0,666156,30.01976514
276,udp256b,both,0,1,1693460.983,50802965,50500738,50802965,50802965,16561766590,16463240588,13005559040,13005559040,0,0,0,0,0,302227,30.02823186
277,udp256b,both,0,1,1637012.283,49111066,49111066,49111066,49111066,16010207516,16010207516,12572432896,12572432896,0,0,0,0,0,0,30.02466702
278,udp256b,both,0,1,1665236.633,49956003,49851638,49956003,49956003,16285656978,16251633988,12788736768,12788736768,0,0,0,0,0,104365,30.01844502
279,udp256b,both,0,1,1665236.633,49956003,49956003,49956003,49956003,16285656978,16285656978,12788736768,12788736768,0,0,0,0,0,0,30.03267598
280,udp256b,both,0,1,1679348.808,50380849,50380849,50380849,50380849,16424156774,16424156774,12897497344,12897497344,0,0,0,0,0,0,30.02270007
281,udp256b,both,0,1,1686404.895,50591026,50591026,50591026,50591026,16492674476,16492674476,12951302656,12951302656,0,0,0,0,0,0,30.02747107
282,udp256b,both,0,1,1689932.939,50698021,50697946,50698021,50698021,16527554846,16527530396,12978693376,12978693376,0,0,0,0,0,75,30.02001619
283,udp256b,both,0,1,1689932.939,50698021,50698021,50698021,50698021,16527554846,16527554846,12978693376,12978693376,0,0,0,0,0,0,30.02905202
284,udp256b,both,0,1,1691696.961,50750439,50750439,50750439,50750439,16544643114,16544643114,12992112384,12992112384,0,0,0,0,0,0,30.03091788
285,udp256b,both,0,1,1692578.972,50777939,50777939,50777939,50777939,16553608114,16553608114,12999152384,12999152384,0,0,0,0,0,0,30.02470493
286,udp256b,both,0,1,1693019.977,50790449,50790449,50790449,50790449,16557686374,16557686374,13002354944,13002354944,0,0,0,0,0,0,30.02965593
287,udp256b,both,0,1,1693240.48,50797958,50797958,50797958,50797958,16560134308,16560134308,13004277248,13004277248,0,0,0,0,0,0,30.02388811
288,udp512b,encap,0,1,2076411.96,0,51098373,62291042,0,0,29739253086,31893013504,0,0,0,0,0,0,11192669,30.02090693
289,udp512b,encap,0,1,2076411.96,0,51123257,62291042,0,0,29753735574,31893013504,0,0,0,0,0,0,11167785,30.02017307
290,udp512b,encap,0,1,1038205.98,0,31146462,31146462,0,0,18127240884,15946988544,0,0,0,0,0,0,0,30.01196003
291,udp512b,encap,0,1,1557308.97,0,46718281,46718281,0,0,27190039542,23919759872,0,0,0,0,0,0,0,30.02552199
292,udp512b,encap,0,1,1816860.465,0,51144735,54504662,0,0,29766235770,27906386944,0,0,0,0,0,0,3359927,30.02236509
293,udp512b,encap,0,1,1816860.465,0,51113732,54504662,0,0,29748192024,27906386944,0,0,0,0,0,0,3390930,30.01981807
294,udp512b,encap,0,1,1687084.718,0,49818946,50613383,0,0,28994626572,25914052096,0,0,0,0,0,0,794437,30.02248216
295,udp512b,encap,0,1,1687084.718,0,50398729,50613383,0,0,29332060278,25914052096,0,0,0,0,0,0,214654,30.02732301
296,udp512b,encap,0,1,1622196.844,0,48636646,48665887,0,0,28306527972,24916934144,0,0,0,0,0,0,29241,30.02407193
297,udp512b,encap,0,1,1622196.844,0,48665887,48665887,0,0,28323546234,24916934144,0,0,0,0,0,0,0,30.02453804
298,udp512b,encap,0,1,1654640.781,0,49638455,49638455,0,0,28889580810,25414888960,0,0,0,0,0,0,0,30.01328588
299,udp512b,encap,0,1,1670862.749,0,50126053,50126053,0,0,29173362846,25664539136,0,0,0,0,0,0,0,30.02534199
300,udp512b,encap,0,1,1678973.733,0,50368540,50368540,0,0,29314490280,25788692480,0,0,0,0,0,0,0,30.02373314
301,udp512b,encap,0,1,1683029.226,0,50491714,50491901,0,0,29386177548,25851853312,0,0,0,0,0,0,187,30.01826692
302,udp512b,encap,0,1,1683029.226,0,50491901,50491901,0,0,29386286382,25851853312,0,0,0,0,0,0,0,30.01694798
303,udp512b,encap,0,1,1685056.972,0,50551330,50551330,0,0,29420874060,25882280960,0,0,0,0,0,0,0,30.02563214
304,udp512b,encap,0,1,1686070.845,0,50581096,50581096,0,0,29438197872,25897521152,0,0,0,0,0,0,0,30.02468991
305,udp512b,encap,0,1,1686577.781,0,50596138,50598476,0,0,29446952316,25906419712,0,0,0,0,0,0,2338,30.02434206
306,udp512b,encap,0,1,1686577.781,0,50595166,50598476,0,0,29446386612,25906419712,0,0,0,0,0,0,3310,30.02084088
307,udp512b,encap,0,1,1686324.313,0,50588543,50588543,0,0,29442532026,25901334016,0,0,0,0,0,0,0,30.02585888
308,udp512b,encap,0,1,1686451.047,0,50591472,50593509,0,0,29444236704,25903876608,0,0,0,0,0,0,2037,30.01694202
309,udp512b,encap,0,1,1686451.047,0,50593509,50593509,0,0,29445422238,25903876608,0,0,0,0,0,0,0,30.0232482
310,udp512b,decap,0,1,2076411.96,62291042,0,0,56869965,36253386444,0,0,29117422080,0,0,0,0,5421077,0,30.02217197
311,udp512b,decap,0,1,2076411.96,62291042,0,0,57657117,36253386444,0,0,29520443904,0,0,0,0,4633925,0,30.02619791
312,udp512b,decap,0,1,1038205.98,31146462,0,0,31146462,18127240884,0,0,15946988544,0,0,0,0,0,0,30.02407908
313,udp512b,decap,0,1,1557308.97,46718281,0,0,46718281,27190039542,0,0,23919759872,0,0,0,0,0,0,30.02439284
314,udp512b,decap,0,1,1816860.465,54504662,0,0,54504662,31721713284,0,0,27906386944,0,0,0,0,0,0,30.02186799
315,udp512b,decap,0,1,1946636.213,58398513,0,0,58148016,33987934566,0,0,29771784192,0,0,0,0,250497,0,30.0195899
316,udp512b,decap,0,1,1946636.213,58398513,0,0,58147766,33987934566,0,0,29771656192,0,0,0,0,250747,0,30.02489614
317,udp512b,decap,0,1,1881748.339,56453922,0,0,56452272,32856182604,0,0,28903563264,0,0,0,0,1650,0,30.02753592
318,udp512b,decap,0,1,1881748.339,56453922,0,0,56453922,32856182604,0,0,28904408064,0,0,0,0,0,0,30.01272678
319,udp512b,decap,0,1,1914192.276,57425747,0,0,57425291,33421784754,0,0,29401748992,0,0,0,0,456,0,30.02593803
320,udp512b,decap,0,1,1914192.276,57425747,0,0,57420257,33421784754,0,0,29399171584,0,0,0,0,5490,0,30.01684213
321,udp512b,decap,0,1,1897970.307,56940405,0,0,56940405,33139315710,0,0,29153487360,0,0,0,0,0,0,30.0218761
322,udp512b,decap,0,1,1906081.292,57183633,0,0,57183633,33280874406,0,0,29278020096,0,0,0,0,0,0,30.02663898
323,udp512b,decap,0,1,1910136.784,57304434,0,0,57304434,33351180588,0,0,29339870208,0,0,0,0,0,0,30.0163269
324,udp512b,decap,0,1,1912164.53,57365026,0,0,57365026,33386445132,0,0,29370893312,0,0,0,0,0,0,30.02294707
325,udp512b,decap,0,1,1913178.403,57393773,0,0,57393773,33403175886,0,0,29385611776,0,0,0,0,0,0,30.01999378
326,udp512b,decap,0,1,1913685.339,57409756,0,0,56512014,33412477992,0,0,28934151168,0,0,0,0,897742,0,30.02046299
327,udp512b,decap,0,1,1913685.339,57409756,0,0,57408328,33412477992,0,0,29393063936,0,0,0,0,1428,0,30.02262187
328,udp512b,decap,0,1,1913431.871,57403361,0,0,57402927,33408756102,0,0,29390298624,0,0,0,0,434,0,30.02382779
329,udp512b,decap,0,1,1913431.871,57403361,0,0,57402854,33408756102,0,0,29390261248,0,0,0,0,507,0,30.0269351
330,udp512b,decap,0,1,1913305.137,57400165,0,0,57399523,33406896030,0,0,29388555776,0,0,0,0,642,0,30.02338409
331,udp512b,decap,0,1,1913305.137,57400165,0,0,57400165,33406896030,0,0,29388884480,0,0,0,0,0,0,30.02550912
332,udp512b,both,0,1,2076411.96,62291042,48461015,62291042,49700192,36253386444,28204310730,31893013504,25446498304,0,0,0,0,12590850,13830027,40.968364
333,udp512b,both,0,1,2076411.96,62291042,48919818,62291042,50505322,36253386444,28471334076,31893013504,25858724864,0,0,0,0,11785720,13371224,40.97500205
334,udp512b,both,0,1,1038205.98,31146462,31146462,31146462,31146462,18127240884,18127240884,15946988544,15946988544,0,0,0,0,0,0,30.02897811
335,udp512b,both,0,1,1557308.97,46718281,36623797,46718281,37655412,27190039542,21315049854,23919759872,19279570944,0,0,0,0,9062869,10094484,30.72894216
336,udp512b,both,0,1,1557308.97,46718281,36298181,46718281,37077969,27190039542,21125541342,23919759872,18983920128,0,0,0,0,9640312,10420100,30.7322979
337,udp512b,both,0,1,1297757.475,38933078,35779143,38933078,36893637,22659051396,20823461226,19933735936,18889542144,0,0,0,0,2039441,3153935,30.02431512
338,udp512b,both,0,1,1297757.475,38933078,35785435,38933078,37023282,22659051396,20827123170,19933735936,18955920384,0,0,0,0,1909796,3147643,30.02435684
339,udp512b,both,0,1,1167981.728,35039505,35039505,35039505,35039505,20392991910,20392991910,17940226560,17940226560,0,0,0,0,0,0,30.03264594
340,udp512b,both,0,1,1232869.601,36985725,35637370,36985725,36675741,21525691950,20740949340,18936691200,18777979392,0,0,0,0,309984,1348355,30.02199411
341,udp512b,both,0,1,1232869.601,36985725,35527487,36985725,36653827,21525691950,20676997434,18936691200,18766759424,0,0,0,0,331898,1458238,30.02449393
342,udp512b,both,0,1,1200425.664,36012723,35598393,36012723,36012723,20959404786,20718264726,18438514176,18438514176,0,0,0,0,0,414330,30.02914596
343,udp512b,both,0,1,1200425.664,36012723,36012723,36012723,36012723,20959404786,20959404786,18438514176,18438514176,0,0,0,0,0,0,30.02698803
344,udp512b,both,0,1,1216647.633,36499847,35887095,36499847,36499847,21242910954,20886289290,18687921664,18687921664,0,0,0,0,0,612752,30.02578211
345,udp512b,both,0,1,1216647.633,36499847,35812361,36499847,36499847,21242910954,20842794102,18687921664,18687921664,0,0,0,0,0,687486,30.02227402
346,udp512b,both,0,1,1208536.649,36255924,35793121,36255924,36255924,21100947768,20831596422,18563033088,18563033088,0,0,0,0,0,462803,30.01591015
347,udp512b,both,0,1,1208536.649,36255924,35797839,36255924,36255924,21100947768,20834342298,18563033088,18563033088,0,0,0,0,0,458085,30.02891493
348,udp512b,both,0,1,1204481.157,36133914,35183570,36133914,36133914,21029937948,20476837740,18500563968,18500563968,0,0,0,0,0,950344,30.03354001
349,udp512b,both,0,1,1204481.157,36133914,35587089,36133914,36133914,21029937948,20711685798,18500563968,18500563968,0,0,0,0,0,546825,30.02903199
350,udp512b,both,0,1,1202453.411,36073217,35675737,36073217,36073217,20994612294,20763278934,18469487104,18469487104,0,0,0,0,0,397480,30.01817608
351,udp512b,both,0,1,1202453.411,36073217,35693650,36073217,36073217,20994612294,20773704300,18469487104,18469487104,0,0,0,0,0,379567,30.03038716
352,udp512b,both,0,1,1201439.537,36042944,36042944,36042944,36042944,20976993408,20976993408,18453987328,18453987328,0,0,0,0,0,0,30.02664208
353,udp512b,both,0,1,1201946.474,36058074,35772572,36058074,36058074,20985799068,20819636904,18461733888,18461733888,0,0,0,0,0,285502,30.02323413
354,udp512b,both,0,1,1201946.474,36058074,35131809,36058074,36058074,20985799068,20446712838,18461733888,18461733888,0,0,0,0,0,926265,30.02905393
355,udp512b,both,0,1,1201693.006,36050508,36050508,36050508,36050508,20981395656,20981395656,18457860096,18457860096,0,0,0,0,0,0,30.02176309
356,udp512b,both,0,1,1201819.74,36054290,36054290,36054290,36054290,20983596780,20983596780,18459796480,18459796480,0,0,0,0,0,0,30.03154802
357,udp1024b,encap,0,1,1122082.585,0,33662917,33662917,0,0,36827231198,34470827008,0,0,0,0,0,0,0,30.02332592
358,udp1024b,encap,0,1,1683123.878,0,46727084,50494375,0,0,51119429896,51706240000,0,0,0,0,0,0,3767291,42.18915892
359,udp1024b,encap,0,1,1683123.878,0,47035699,50494375,0,0,51457054706,51706240000,0,0,0,0,0,0,3458676,42.19537497
360,udp1024b,encap,0,1,1402603.232,0,38569814,42078302,0,0,42195376516,43088181248,0,0,0,0,0,0,3508488,35.16856599
361,udp1024b,encap,0,1,1402603.232,0,39144433,42078302,0,0,42824009702,43088181248,0,0,0,0,0,0,2933869,35.15653801
362,udp1024b,encap,0,1,1262342.908,0,34917910,37870317,0,0,38200193540,38779204608,0,0,0,0,0,0,2952407,31.65339208
363,udp1024b,encap,0,1,1262342.908,0,35174496,37870317,0,0,38480898624,38779204608,0,0,0,0,0,0,2695821,31.64473891
364,udp1024b,encap,0,1,1192212.747,0,32886127,35766557,0,0,35977422938,36624954368,0,0,0,0,0,0,2880430,30.02393103
365,udp1024b,encap,0,1,1192212.747,0,33393710,35766557,0,0,36532718740,36624954368,0,0,0,0,0,0,2372847,30.02940702
366,udp1024b,encap,0,1,1157147.666,0,33420592,34714989,0,0,36562127648,35548148736,0,0,0,0,0,0,1294397,30.02587605
367,udp1024b,encap,0,1,1157147.666,0,33549102,34714989,0,0,36702717588,35548148736,0,0,0,0,0,0,1165887,30.01943016
368,udp1024b,encap,0,1,1139615.126,0,33402674,34188795,0,0,36542525356,35009326080,0,0,0,0,0,0,786121,30.02153897
369,udp1024b,encap,0,1,1139615.126,0,32841838,34188795,0,0,35928970772,35009326080,0,0,0,0,0,0,1346957,30.01589394
370,udp1024b,encap,0,1,1130848.855,0,33654229,33925493,0,0,36817726526,34739704832,0,0,0,0,0,0,271264,30.01836801
371,udp1024b,encap,0,1,1130848.855,0,33664501,33925493,0,0,36828964094,34739704832,0,0,0,0,0,0,260992,30.02356505
372,udp1024b,encap,0,1,1126465.72,0,33664492,33794248,0,0,36828954248,34605309952,0,0,0,0,0,0,129756,30.02560711
373,udp1024b,encap,0,1,1126465.72,0,33664474,33794248,0,0,36828934556,34605309952,0,0,0,0,0,0,129774,30.02304792
374,udp1024b,encap,0,1,1124274.153,0,33239640,33727903,0,0,36364166160,34537372672,0,0,0,0,0,0,488263,30.01669192
375,udp1024b,encap,0,1,1124274.153,0,33664481,33727903,0,0,36828942214,34537372672,0,0,0,0,0,0,63422,30.02759504
376,udp1024b,encap,0,1,1123178.369,0,33664468,33694828,0,0,36828927992,34503503872,0,0,0,0,0,0,30360,30.01081491
377,udp1024b,encap,0,1,1123178.369,0,33664471,33694828,0,0,36828931274,34503503872,0,0,0,0,0,0,30357,30.02775502
378,udp1024b,encap,0,1,1122630.477,0,33664484,33679415,0,0,36828945496,34487720960,0,0,0,0,0,0,14931,30.02651811
379,udp1024b,encap,0,1,1122630.477,0,33664476,33679415,0,0,36828936744,34487720960,0,0,0,0,0,0,14939,30.02437997
380,udp1024b,encap,0,1,1122356.531,0,33664484,33670614,0,0,36828945496,34478708736,0,0,0,0,0,0,6130,30.02476907
381,udp1024b,encap,0,1,1122356.531,0,33664472,33670614,0,0,36828932368,34478708736,0,0,0,0,0,0,6142,30.01627803
382,udp1024b,encap,0,1,1122219.558,0,33664430,33666215,0,0,36828886420,34474204160,0,0,0,0,0,0,1785,30.02218795
383,udp1024b,encap,0,1,1122219.558,0,33664465,33666215,0,0,36828924710,34474204160,0,0,0,0,0,0,1750,30.02378511
384,udp1024b,encap,0,1,1122151.072,0,33664016,33664016,0,0,36828433504,34471952384,0,0,0,0,0,0,0,30.03170896
385,udp1024b,decap,0,1,1122082.585,33662917,0,0,33662917,36827231198,0,0,34470827008,0,0,0,0,0,0,30.02490711
386,udp1024b,decap,0,1,1683123.878,50494375,0,0,50494375,55240846250,0,0,51706240000,0,0,0,0,0,0,45.02708411
387,udp1024b,decap,0,1,1683123.878,50494375,0,0,50494375,55240846250,0,0,51706240000,0,0,0,0,0,0,45.00972414
388,udp1024b,decap,0,1,1402603.232,42078302,0,0,42078302,46033662388,0,0,43088181248,0,0,0,0,0,0,37.52304101
389,udp1024b,decap,0,1,1402603.232,42078302,0,0,42078302,46033662388,0,0,43088181248,0,0,0,0,0,0,37.51772285
390,udp1024b,decap,0,1,1262342.908,37870317,0,0,37870317,41430126798,0,0,38779204608,0,0,0,0,0,0,33.76970696
391,udp1024b,decap,0,1,1262342.908,37870317,0,0,37870317,41430126798,0,0,38779204608,0,0,0,0,0,0,33.77657104
392,udp1024b,decap,0,1,1192212.747,35766557,0,0,35766557,39128613358,0,0,36624954368,0,0,0,0,0,0,31.89751005
393,udp1024b,decap,0,1,1192212.747,35766557,0,0,35766557,39128613358,0,0,36624954368,0,0,0,0,0,0,31.89809799
394,udp1024b,decap,0,1,1157147.666,34714989,0,0,34714989,37978197966,0,0,35548148736,0,0,0,0,0,0,30.961936
395,udp1024b,decap,0,1,1157147.666,34714989,0,0,34714989,37978197966,0,0,35548148736,0,0,0,0,0,0,30.95769191
396,udp1024b,decap,0,1,1139615.126,34188795,0,0,34188795,37402541730,0,0,35009326080,0,0,0,0,0,0,30.48586988
397,udp1024b,decap,0,1,1139615.126,34188795,0,0,34188795,37402541730,0,0,35009326080,0,0,0,0,0,0,30.48545504
398,udp1024b,decap,0,1,1130848.855,33925493,0,0,33925493,37114489342,0,0,34739704832,0,0,0,0,0,0,30.25743818
399,udp1024b,decap,0,1,1130848.855,33925493,0,0,33925493,37114489342,0,0,34739704832,0,0,0,0,0,0,30.25971103
400,udp1024b,decap,0,1,1126465.72,33794248,0,0,33794248,36970907312,0,0,34605309952,0,0,0,0,0,0,30.13221192
401,udp1024b,decap,0,1,1126465.72,33794248,0,0,33794248,36970907312,0,0,34605309952,0,0,0,0,0,0,30.1462729
402,udp1024b,decap,0,1,1124274.153,33727903,0,0,33727903,36898325882,0,0,34537372672,0,0,0,0,0,0,30.08525896
403,udp1024b,decap,0,1,1124274.153,33727903,0,0,33727903,36898325882,0,0,34537372672,0,0,0,0,0,0,30.07973504
404,udp1024b,decap,0,1,1123178.369,33694828,0,0,33694828,36862141832,0,0,34503503872,0,0,0,0,0,0,30.04772305
405,udp1024b,decap,0,1,1123726.261,33711357,0,0,33711357,36880224558,0,0,34520429568,0,0,0,0,0,0,30.05908084
406,udp1024b,decap,0,1,1123726.261,33711357,0,0,33711357,36880224558,0,0,34520429568,0,0,0,0,0,0,30.0642519
